,participant,phase,trial,context,left_option,middle_option,right_option,choice,correct,reward,reward_unchosen_1,reward_unchosen_2,RT,ID,condition,?,task,tier
4241,11.0,1.0,125.0,3.0,7.0,5.0,6.0,1.0,1.0,51.0,35.0,11.0,862.0,6647431105.0,1.0,2.0,0,1.0
4242,11.0,1.0,126.0,4.0,9.0,8.0,,1.0,1.0,48.0,17.0,,1712.0,6647431105.0,1.0,2.0,0,1.0
4243,11.0,1.0,127.0,1.0,0.0,2.0,1.0,0.0,1.0,81.0,46.0,15.0,1441.0,6647431105.0,1.0,2.0,0,1.0
4244,11.0,1.0,128.0,1.0,1.0,0.0,2.0,1.0,1.0,85.0,50.0,16.0,909.0,6647431105.0,1.0,2.0,0,1.0
4245,11.0,1.0,129.0,4.0,,8.0,9.0,1.0,1.0,54.0,15.0,,3283.0,6647431105.0,1.0,2.0,0,1.0
4246,11.0,1.0,130.0,1.0,2.0,1.0,0.0,2.0,1.0,85.0,47.0,17.0,2218.0,6647431105.0,1.0,2.0,0,1.0
4247,11.0,1.0,131.0,2.0,,3.0,4.0,1.0,1.0,92.0,17.0,,942.0,6647431105.0,1.0,2.0,0,1.0
4248,11.0,1.0,132.0,3.0,6.0,7.0,5.0,2.0,1.0,51.0,29.0,14.0,1298.0,6647431105.0,1.0,2.0,0,1.0
4249,11.0,1.0,133.0,1.0,0.0,1.0,2.0,0.0,1.0,86.0,53.0,15.0,1221.0,6647431105.0,1.0,2.0,0,1.0
4250,11.0,1.0,134.0,1.0,2.0,0.0,1.0,1.0,1.0,86.0,53.0,15.0,1853.0,6647431105.0,1.0,2.0,0,1.0
4251,11.0,1.0,135.0,1.0,0.0,2.0,1.0,0.0,1.0,86.0,49.0,15.0,1028.0,6647431105.0,1.0,2.0,0,1.0
4252,11.0,1.0,136.0,2.0,,3.0,4.0,1.0,1.0,91.0,13.0,,1722.0,6647431105.0,1.0,2.0,0,1.0
4253,11.0,1.0,137.0,3.0,7.0,5.0,6.0,1.0,1.0,54.0,33.0,9.0,993.0,6647431105.0,1.0,2.0,0,1.0
4254,11.0,1.0,138.0,2.0,,4.0,3.0,2.0,1.0,93.0,10.0,,1200.0,6647431105.0,1.0,2.0,0,1.0
4255,11.0,1.0,139.0,2.0,3.0,4.0,,0.0,1.0,79.0,10.0,,847.0,6647431105.0,1.0,2.0,0,1.0
4256,11.0,1.0,140.0,3.0,6.0,7.0,5.0,2.0,1.0,47.0,26.0,20.0,982.0,6647431105.0,1.0,2.0,0,1.0
4257,11.0,1.0,141.0,2.0,4.0,,3.0,2.0,1.0,91.0,12.0,,899.0,6647431105.0,1.0,2.0,0,1.0
4258,11.0,1.0,142.0,3.0,5.0,6.0,7.0,0.0,1.0,43.0,32.0,14.0,1261.0,6647431105.0,1.0,2.0,0,1.0
4259,11.0,1.0,143.0,4.0,,9.0,8.0,2.0,1.0,45.0,10.0,,977.0,6647431105.0,1.0,2.0,0,1.0
4260,11.0,1.0,144.0,3.0,7.0,5.0,6.0,1.0,1.0,48.0,33.0,9.0,3601.0,6647431105.0,1.0,2.0,0,1.0
4261,11.0,1.0,145.0,4.0,9.0,8.0,,1.0,1.0,51.0,15.0,,1081.0,6647431105.0,1.0,2.0,0,1.0
4262,11.0,1.0,146.0,2.0,3.0,,4.0,0.0,1.0,89.0,16.0,,1234.0,6647431105.0,1.0,2.0,0,1.0
4263,11.0,1.0,147.0,1.0,2.0,1.0,0.0,2.0,1.0,92.0,54.0,20.0,1411.0,6647431105.0,1.0,2.0,0,1.0
4264,11.0,1.0,148.0,3.0,7.0,6.0,5.0,2.0,1.0,51.0,38.0,19.0,942.0,6647431105.0,1.0,2.0,0,1.0
4265,11.0,1.0,149.0,4.0,,9.0,8.0,2.0,1.0,60.0,22.0,,1175.0,6647431105.0,1.0,2.0,0,1.0
4266,11.0,1.0,150.0,3.0,7.0,5.0,6.0,1.0,1.0,54.0,30.0,12.0,948.0,6647431105.0,1.0,2.0,0,1.0
4267,11.0,1.0,151.0,4.0,,8.0,9.0,1.0,1.0,46.0,18.0,,2149.0,6647431105.0,1.0,2.0,0,1.0
4268,11.0,1.0,152.0,4.0,8.0,9.0,,0.0,1.0,45.0,23.0,,1471.0,6647431105.0,1.0,2.0,0,1.0
4269,11.0,1.0,153.0,3.0,6.0,5.0,7.0,1.0,1.0,54.0,34.0,16.0,943.0,6647431105.0,1.0,2.0,0,1.0
4270,11.0,1.0,154.0,1.0,2.0,1.0,0.0,2.0,1.0,87.0,45.0,6.0,1372.0,6647431105.0,1.0,2.0,0,1.0
4271,11.0,1.0,155.0,3.0,5.0,6.0,7.0,0.0,1.0,50.0,28.0,14.0,1450.0,6647431105.0,1.0,2.0,0,1.0
4272,11.0,1.0,156.0,2.0,3.0,4.0,,0.0,1.0,86.0,15.0,,929.0,6647431105.0,1.0,2.0,0,1.0
4273,11.0,1.0,157.0,1.0,0.0,1.0,2.0,0.0,1.0,80.0,50.0,11.0,1114.0,6647431105.0,1.0,2.0,0,1.0
4274,11.0,1.0,158.0,1.0,0.0,1.0,2.0,0.0,1.0,95.0,47.0,14.0,1126.0,6647431105.0,1.0,2.0,0,1.0
4275,11.0,1.0,159.0,1.0,1.0,2.0,0.0,2.0,1.0,81.0,51.0,13.0,1220.0,6647431105.0,1.0,2.0,0,1.0
4276,11.0,1.0,160.0,3.0,5.0,7.0,6.0,0.0,1.0,56.0,35.0,12.0,903.0,6647431105.0,1.0,2.0,0,1.0
4277,11.0,1.0,161.0,2.0,3.0,4.0,,0.0,1.0,88.0,8.0,,863.0,6647431105.0,1.0,2.0,0,1.0
4278,11.0,1.0,162.0,4.0,,8.0,9.0,1.0,1.0,51.0,15.0,,1376.0,6647431105.0,1.0,2.0,0,1.0
4279,11.0,1.0,163.0,1.0,0.0,2.0,1.0,0.0,1.0,85.0,52.0,20.0,3465.0,6647431105.0,1.0,2.0,0,1.0
4280,11.0,1.0,164.0,1.0,0.0,1.0,2.0,0.0,1.0,82.0,47.0,18.0,2315.0,6647431105.0,1.0,2.0,0,1.0
4281,11.0,1.0,165.0,3.0,5.0,7.0,6.0,0.0,1.0,48.0,32.0,16.0,1517.0,6647431105.0,1.0,2.0,0,1.0
4282,11.0,1.0,166.0,4.0,,9.0,8.0,2.0,1.0,53.0,14.0,,2597.0,6647431105.0,1.0,2.0,0,1.0
4283,11.0,1.0,167.0,4.0,9.0,,8.0,2.0,1.0,55.0,16.0,,1376.0,6647431105.0,1.0,2.0,0,1.0
4284,11.0,1.0,168.0,3.0,6.0,5.0,7.0,1.0,1.0,53.0,34.0,13.0,944.0,6647431105.0,1.0,2.0,0,1.0
4285,11.0,1.0,169.0,3.0,7.0,5.0,6.0,1.0,1.0,52.0,34.0,21.0,1299.0,6647431105.0,1.0,2.0,0,1.0
4286,11.0,1.0,170.0,1.0,0.0,1.0,2.0,0.0,1.0,85.0,57.0,16.0,1265.0,6647431105.0,1.0,2.0,0,1.0
4287,11.0,1.0,171.0,2.0,3.0,,4.0,0.0,1.0,85.0,15.0,,1396.0,6647431105.0,1.0,2.0,0,1.0
4288,11.0,1.0,172.0,4.0,9.0,8.0,,1.0,1.0,51.0,22.0,,1189.0,6647431105.0,1.0,2.0,0,1.0
4289,11.0,1.0,173.0,4.0,9.0,8.0,,1.0,1.0,49.0,4.0,,1453.0,6647431105.0,1.0,2.0,0,1.0
4290,11.0,1.0,174.0,3.0,5.0,7.0,6.0,0.0,1.0,46.0,30.0,13.0,1049.0,6647431105.0,1.0,2.0,0,1.0
4291,11.0,1.0,175.0,3.0,7.0,6.0,5.0,2.0,1.0,44.0,32.0,12.0,1521.0,6647431105.0,1.0,2.0,0,1.0
4292,11.0,1.0,176.0,3.0,5.0,6.0,7.0,0.0,1.0,43.0,34.0,19.0,1714.0,6647431105.0,1.0,2.0,0,1.0
4293,11.0,1.0,177.0,3.0,7.0,5.0,6.0,1.0,1.0,50.0,36.0,21.0,2325.0,6647431105.0,1.0,2.0,0,1.0
4294,11.0,1.0,178.0,4.0,,9.0,8.0,2.0,1.0,55.0,14.0,,3706.0,6647431105.0,1.0,2.0,0,1.0
4295,11.0,1.0,179.0,2.0,3.0,,4.0,0.0,1.0,92.0,9.0,,2299.0,6647431105.0,1.0,2.0,0,1.0
4296,11.0,2.0,0.0,0.0,2.0,,5.0,2.0,1.0,49.0,11.0,0.0,3541.0,6647431105.0,1.0,2.0,0,1.0
4297,11.0,2.0,1.0,0.0,2.0,1.0,,1.0,1.0,55.0,12.0,,3952.0,6647431105.0,1.0,2.0,0,1.0
4298,11.0,2.0,2.0,0.0,7.0,,5.0,2.0,1.0,54.0,17.0,0.0,2648.0,6647431105.0,1.0,2.0,0,1.0
4299,11.0,2.0,3.0,0.0,7.0,,0.0,2.0,1.0,88.0,16.0,,1397.0,6647431105.0,1.0,2.0,0,1.0
4300,11.0,2.0,4.0,0.0,5.0,0.0,,1.0,1.0,88.0,55.0,,2094.0,6647431105.0,1.0,2.0,0,1.0
4301,11.0,2.0,5.0,0.0,9.0,0.0,,1.0,1.0,82.0,10.0,0.0,1499.0,6647431105.0,1.0,2.0,0,1.0
4302,11.0,2.0,6.0,0.0,5.0,,4.0,0.0,1.0,57.0,12.0,0.0,2350.0,6647431105.0,1.0,2.0,0,1.0
4303,11.0,2.0,7.0,0.0,4.0,3.0,,1.0,1.0,84.0,11.0,0.0,1464.0,6647431105.0,1.0,2.0,0,1.0
4304,11.0,2.0,8.0,0.0,9.0,,7.0,2.0,0.0,15.0,17.0,,15446.0,6647431105.0,1.0,2.0,0,1.0
4305,11.0,2.0,9.0,0.0,,8.0,4.0,1.0,1.0,47.0,15.0,,1773.0,6647431105.0,1.0,2.0,0,1.0
4306,11.0,2.0,10.0,0.0,2.0,,9.0,2.0,0.0,17.0,13.0,,3804.0,6647431105.0,1.0,2.0,0,1.0
4307,11.0,2.0,11.0,0.0,,2.0,7.0,2.0,0.0,18.0,8.0,0.0,2173.0,6647431105.0,1.0,2.0,0,1.0
4308,11.0,2.0,12.0,0.0,2.0,,3.0,2.0,1.0,84.0,7.0,0.0,1219.0,6647431105.0,1.0,2.0,0,1.0
4309,11.0,2.0,13.0,0.0,,1.0,2.0,1.0,1.0,53.0,15.0,,4268.0,6647431105.0,1.0,2.0,0,1.0
4310,11.0,2.0,14.0,0.0,5.0,6.0,,0.0,1.0,44.0,31.0,,4386.0,6647431105.0,1.0,2.0,0,1.0
4311,11.0,2.0,15.0,0.0,6.0,,1.0,2.0,1.0,45.0,33.0,0.0,8260.0,6647431105.0,1.0,2.0,0,1.0
4312,11.0,2.0,16.0,0.0,6.0,1.0,,1.0,1.0,54.0,31.0,,1072.0,6647431105.0,1.0,2.0,0,1.0
4313,11.0,2.0,17.0,0.0,6.0,,5.0,2.0,1.0,52.0,33.0,0.0,1494.0,6647431105.0,1.0,2.0,0,1.0
4314,11.0,2.0,18.0,0.0,0.0,,1.0,0.0,1.0,88.0,49.0,,1517.0,6647431105.0,1.0,2.0,0,1.0
4315,11.0,2.0,19.0,0.0,1.0,,9.0,0.0,1.0,48.0,18.0,,2444.0,6647431105.0,1.0,2.0,0,1.0
4316,11.0,2.0,20.0,0.0,4.0,,5.0,2.0,1.0,49.0,20.0,,1303.0,6647431105.0,1.0,2.0,0,1.0
4317,11.0,2.0,21.0,0.0,,8.0,0.0,2.0,1.0,88.0,46.0,,1726.0,6647431105.0,1.0,2.0,0,1.0
4318,11.0,2.0,22.0,0.0,9.0,5.0,,1.0,1.0,52.0,10.0,,2761.0,6647431105.0,1.0,2.0,0,1.0
4319,11.0,2.0,23.0,0.0,,9.0,6.0,2.0,1.0,31.0,16.0,0.0,2391.0,6647431105.0,1.0,2.0,0,1.0
4320,11.0,2.0,24.0,0.0,7.0,,2.0,0.0,0.0,11.0,17.0,0.0,2527.0,6647431105.0,1.0,2.0,0,1.0
4321,11.0,2.0,25.0,0.0,,2.0,9.0,2.0,0.0,16.0,13.0,0.0,6313.0,6647431105.0,1.0,2.0,0,1.0
4322,11.0,2.0,26.0,0.0,,4.0,3.0,2.0,1.0,86.0,12.0,0.0,1360.0,6647431105.0,1.0,2.0,0,1.0
4323,11.0,2.0,27.0,0.0,8.0,3.0,,1.0,1.0,90.0,46.0,0.0,1537.0,6647431105.0,1.0,2.0,0,1.0
4324,11.0,2.0,28.0,0.0,,7.0,0.0,2.0,1.0,84.0,5.0,,2689.0,6647431105.0,1.0,2.0,0,1.0
4325,11.0,2.0,29.0,0.0,1.0,3.0,,1.0,1.0,87.0,51.0,0.0,4511.0,6647431105.0,1.0,2.0,0,1.0
4326,11.0,2.0,30.0,0.0,,4.0,9.0,2.0,0.0,12.0,14.0,0.0,6902.0,6647431105.0,1.0,2.0,0,1.0
4327,11.0,2.0,31.0,0.0,3.0,,5.0,0.0,1.0,84.0,47.0,,1300.0,6647431105.0,1.0,2.0,0,1.0
4328,11.0,2.0,32.0,0.0,5.0,4.0,,0.0,1.0,51.0,19.0,,1399.0,6647431105.0,1.0,2.0,0,1.0
4329,11.0,2.0,33.0,0.0,,7.0,2.0,2.0,0.0,11.0,13.0,0.0,7774.0,6647431105.0,1.0,2.0,0,1.0
4330,11.0,2.0,34.0,0.0,9.0,,2.0,0.0,0.0,19.0,13.0,,2892.0,6647431105.0,1.0,2.0,0,1.0
4331,11.0,2.0,35.0,0.0,,2.0,4.0,2.0,0.0,18.0,17.0,,4695.0,6647431105.0,1.0,2.0,0,1.0
4332,11.0,2.0,36.0,0.0,1.0,0.0,,1.0,1.0,81.0,43.0,,1337.0,6647431105.0,1.0,2.0,0,1.0
4333,11.0,2.0,37.0,0.0,1.0,8.0,,1.0,0.0,51.0,48.0,,1496.0,6647431105.0,1.0,2.0,0,1.0
4334,11.0,2.0,38.0,0.0,,6.0,3.0,2.0,1.0,83.0,34.0,0.0,1229.0,6647431105.0,1.0,2.0,0,1.0
4335,11.0,2.0,39.0,0.0,6.0,,5.0,2.0,1.0,47.0,32.0,,1506.0,6647431105.0,1.0,2.0,0,1.0
4336,11.0,2.0,40.0,0.0,5.0,0.0,,1.0,1.0,86.0,54.0,0.0,1426.0,6647431105.0,1.0,2.0,0,1.0
4337,11.0,2.0,41.0,0.0,7.0,,5.0,2.0,1.0,61.0,19.0,0.0,1580.0,6647431105.0,1.0,2.0,0,1.0
4338,11.0,2.0,42.0,0.0,3.0,,9.0,0.0,1.0,87.0,10.0,0.0,1368.0,6647431105.0,1.0,2.0,0,1.0
4339,11.0,2.0,43.0,0.0,4.0,,9.0,2.0,0.0,10.0,11.0,,3179.0,6647431105.0,1.0,2.0,0,1.0
4340,11.0,2.0,44.0,0.0,,6.0,8.0,2.0,1.0,54.0,39.0,,1429.0,6647431105.0,1.0,2.0,0,1.0
4341,11.0,2.0,45.0,0.0,8.0,,1.0,0.0,0.0,53.0,49.0,,1185.0,6647431105.0,1.0,2.0,0,1.0
4342,11.0,2.0,46.0,0.0,,5.0,1.0,1.0,0.0,54.0,50.0,0.0,1411.0,6647431105.0,1.0,2.0,0,1.0
4343,11.0,2.0,47.0,0.0,8.0,,2.0,0.0,1.0,47.0,18.0,0.0,1341.0,6647431105.0,1.0,2.0,0,1.0
4344,11.0,2.0,48.0,0.0,,6.0,1.0,2.0,1.0,45.0,28.0,,4375.0,6647431105.0,1.0,2.0,0,1.0
4345,11.0,2.0,49.0,0.0,1.0,5.0,,1.0,0.0,47.0,45.0,,1399.0,6647431105.0,1.0,2.0,0,1.0
4346,11.0,2.0,50.0,0.0,5.0,,1.0,0.0,0.0,46.0,41.0,0.0,1229.0,6647431105.0,1.0,2.0,0,1.0
4347,11.0,2.0,51.0,0.0,3.0,,4.0,0.0,1.0,85.0,18.0,,3188.0,6647431105.0,1.0,2.0,0,1.0
4348,11.0,2.0,52.0,0.0,3.0,,1.0,0.0,1.0,86.0,45.0,,1193.0,6647431105.0,1.0,2.0,0,1.0
4349,11.0,2.0,53.0,0.0,,0.0,4.0,1.0,1.0,85.0,13.0,0.0,995.0,6647431105.0,1.0,2.0,0,1.0
4350,11.0,2.0,54.0,0.0,5.0,7.0,,0.0,1.0,54.0,15.0,,1124.0,6647431105.0,1.0,2.0,0,1.0
4351,11.0,2.0,55.0,0.0,,5.0,1.0,1.0,0.0,45.0,50.0,,1006.0,6647431105.0,1.0,2.0,0,1.0
4352,11.0,2.0,56.0,0.0,8.0,7.0,,0.0,1.0,45.0,21.0,,1261.0,6647431105.0,1.0,2.0,0,1.0
4353,11.0,2.0,57.0,0.0,2.0,0.0,,1.0,1.0,87.0,13.0,,1439.0,6647431105.0,1.0,2.0,0,1.0
4354,11.0,2.0,58.0,0.0,,2.0,5.0,2.0,1.0,51.0,19.0,,1264.0,6647431105.0,1.0,2.0,0,1.0
4355,11.0,2.0,59.0,0.0,,0.0,4.0,1.0,1.0,88.0,16.0,,1285.0,6647431105.0,1.0,2.0,0,1.0
4356,11.0,2.0,60.0,0.0,7.0,3.0,,1.0,1.0,87.0,12.0,0.0,8012.0,6647431105.0,1.0,2.0,0,1.0
4357,11.0,2.0,61.0,0.0,,7.0,8.0,2.0,1.0,55.0,20.0,0.0,1006.0,6647431105.0,1.0,2.0,0,1.0
4358,11.0,2.0,62.0,0.0,3.0,,6.0,0.0,1.0,90.0,27.0,,5057.0,6647431105.0,1.0,2.0,0,1.0
4359,11.0,2.0,63.0,0.0,,1.0,4.0,1.0,1.0,55.0,15.0,0.0,1722.0,6647431105.0,1.0,2.0,0,1.0
4360,11.0,2.0,64.0,0.0,,9.0,6.0,2.0,1.0,30.0,14.0,,6455.0,6647431105.0,1.0,2.0,0,1.0
4361,11.0,2.0,65.0,0.0,,0.0,9.0,1.0,1.0,87.0,19.0,,1057.0,6647431105.0,1.0,2.0,0,1.0
4362,11.0,2.0,66.0,0.0,6.0,8.0,,1.0,1.0,49.0,34.0,0.0,1753.0,6647431105.0,1.0,2.0,0,1.0
4363,11.0,2.0,67.0,0.0,3.0,0.0,,0.0,0.0,82.0,84.0,,10563.0,6647431105.0,1.0,2.0,0,1.0
4364,11.0,2.0,68.0,0.0,4.0,3.0,,1.0,1.0,88.0,15.0,,1220.0,6647431105.0,1.0,2.0,0,1.0
4365,11.0,2.0,69.0,0.0,,8.0,7.0,1.0,1.0,50.0,18.0,,1045.0,6647431105.0,1.0,2.0,0,1.0
4366,11.0,2.0,70.0,0.0,0.0,,6.0,0.0,1.0,82.0,35.0,,1363.0,6647431105.0,1.0,2.0,0,1.0
4367,11.0,2.0,71.0,0.0,5.0,2.0,,0.0,1.0,54.0,12.0,0.0,2044.0,6647431105.0,1.0,2.0,0,1.0
4368,11.0,2.0,72.0,0.0,7.0,,5.0,2.0,1.0,53.0,15.0,,2883.0,6647431105.0,1.0,2.0,0,1.0
4369,11.0,2.0,73.0,0.0,,3.0,6.0,1.0,1.0,85.0,32.0,0.0,1085.0,6647431105.0,1.0,2.0,0,1.0
4370,11.0,2.0,74.0,0.0,4.0,,0.0,2.0,1.0,84.0,12.0,0.0,1107.0,6647431105.0,1.0,2.0,0,1.0
4371,11.0,2.0,75.0,0.0,0.0,1.0,,0.0,1.0,88.0,49.0,0.0,1744.0,6647431105.0,1.0,2.0,0,1.0
4372,11.0,2.0,76.0,0.0,,4.0,7.0,1.0,0.0,12.0,20.0,0.0,3829.0,6647431105.0,1.0,2.0,0,1.0
4373,11.0,2.0,77.0,0.0,4.0,,2.0,0.0,0.0,13.0,11.0,0.0,2027.0,6647431105.0,1.0,2.0,0,1.0
4374,11.0,2.0,78.0,0.0,,9.0,3.0,2.0,1.0,85.0,10.0,,1408.0,6647431105.0,1.0,2.0,0,1.0
4375,11.0,2.0,79.0,0.0,3.0,,1.0,0.0,1.0,86.0,49.0,,1366.0,6647431105.0,1.0,2.0,0,1.0
4376,11.0,2.0,80.0,0.0,,8.0,2.0,1.0,1.0,52.0,9.0,,1134.0,6647431105.0,1.0,2.0,0,1.0
4377,11.0,2.0,81.0,0.0,6.0,2.0,,0.0,1.0,29.0,10.0,,2328.0,6647431105.0,1.0,2.0,0,1.0
4378,11.0,2.0,82.0,0.0,2.0,7.0,,1.0,0.0,16.0,10.0,,4596.0,6647431105.0,1.0,2.0,0,1.0
4379,11.0,2.0,83.0,0.0,,2.0,8.0,2.0,1.0,45.0,18.0,0.0,977.0,6647431105.0,1.0,2.0,0,1.0
4380,11.0,2.0,84.0,0.0,1.0,,0.0,2.0,1.0,83.0,48.0,0.0,5073.0,6647431105.0,1.0,2.0,0,1.0
4381,11.0,2.0,85.0,0.0,4.0,5.0,,1.0,1.0,48.0,6.0,0.0,1033.0,6647431105.0,1.0,2.0,0,1.0
4382,11.0,2.0,86.0,0.0,6.0,5.0,,1.0,1.0,44.0,31.0,0.0,1421.0,6647431105.0,1.0,2.0,0,1.0
4383,11.0,2.0,87.0,0.0,0.0,6.0,,0.0,1.0,84.0,34.0,0.0,1219.0,6647431105.0,1.0,2.0,0,1.0
4384,11.0,2.0,88.0,0.0,8.0,2.0,,0.0,1.0,52.0,8.0,,1161.0,6647431105.0,1.0,2.0,0,1.0
4385,11.0,2.0,89.0,0.0,7.0,6.0,,1.0,1.0,32.0,22.0,,1845.0,6647431105.0,1.0,2.0,0,1.0
4386,11.0,2.0,90.0,0.0,7.0,9.0,,1.0,0.0,13.0,12.0,0.0,3122.0,6647431105.0,1.0,2.0,0,1.0
4387,11.0,2.0,91.0,0.0,,4.0,8.0,2.0,1.0,59.0,17.0,,1276.0,6647431105.0,1.0,2.0,0,1.0
4388,11.0,2.0,92.0,0.0,0.0,,7.0,0.0,1.0,85.0,10.0,0.0,1146.0,6647431105.0,1.0,2.0,0,1.0
4389,11.0,2.0,93.0,0.0,7.0,,9.0,2.0,0.0,17.0,21.0,,2202.0,6647431105.0,1.0,2.0,0,1.0
4390,11.0,2.0,94.0,0.0,8.0,,1.0,0.0,0.0,50.0,49.0,0.0,6465.0,6647431105.0,1.0,2.0,0,1.0
4391,11.0,2.0,95.0,0.0,7.0,1.0,,1.0,1.0,52.0,22.0,,1292.0,6647431105.0,1.0,2.0,0,1.0
4392,11.0,2.0,96.0,0.0,7.0,,4.0,2.0,0.0,15.0,18.0,,1989.0,6647431105.0,1.0,2.0,0,1.0
4393,11.0,2.0,97.0,0.0,,9.0,8.0,2.0,1.0,50.0,12.0,0.0,1239.0,6647431105.0,1.0,2.0,0,1.0
4394,11.0,2.0,98.0,0.0,,2.0,1.0,2.0,1.0,48.0,12.0,0.0,1824.0,6647431105.0,1.0,2.0,0,1.0
4395,11.0,2.0,99.0,0.0,,6.0,3.0,2.0,1.0,83.0,28.0,,1547.0,6647431105.0,1.0,2.0,0,1.0
4396,11.0,2.0,100.0,0.0,5.0,,8.0,0.0,0.0,45.0,54.0,,7524.0,6647431105.0,1.0,2.0,0,1.0
4397,11.0,2.0,101.0,0.0,0.0,5.0,,0.0,1.0,89.0,53.0,,1309.0,6647431105.0,1.0,2.0,0,1.0
4398,11.0,2.0,102.0,0.0,6.0,,8.0,2.0,1.0,54.0,26.0,0.0,1584.0,6647431105.0,1.0,2.0,0,1.0
4399,11.0,2.0,103.0,0.0,,4.0,0.0,2.0,1.0,90.0,20.0,,911.0,6647431105.0,1.0,2.0,0,1.0
4400,11.0,2.0,104.0,0.0,8.0,,6.0,0.0,1.0,50.0,39.0,,3964.0,6647431105.0,1.0,2.0,0,1.0
4401,11.0,2.0,105.0,0.0,9.0,8.0,,1.0,1.0,48.0,15.0,0.0,1862.0,6647431105.0,1.0,2.0,0,1.0
4402,11.0,2.0,106.0,0.0,9.0,8.0,,1.0,1.0,43.0,13.0,,915.0,6647431105.0,1.0,2.0,0,1.0
4403,11.0,2.0,107.0,0.0,7.0,,9.0,2.0,0.0,15.0,7.0,,1537.0,6647431105.0,1.0,2.0,0,1.0
4404,11.0,2.0,108.0,0.0,,1.0,8.0,2.0,0.0,52.0,50.0,0.0,2026.0,6647431105.0,1.0,2.0,0,1.0
4405,11.0,2.0,109.0,0.0,3.0,7.0,,0.0,1.0,82.0,17.0,,963.0,6647431105.0,1.0,2.0,0,1.0
4406,11.0,2.0,110.0,0.0,3.0,,0.0,0.0,0.0,83.0,88.0,0.0,10073.0,6647431105.0,1.0,2.0,0,1.0
4407,11.0,2.0,111.0,0.0,,5.0,9.0,1.0,1.0,44.0,15.0,0.0,1171.0,6647431105.0,1.0,2.0,0,1.0
4408,11.0,2.0,112.0,0.0,8.0,4.0,,0.0,1.0,47.0,19.0,0.0,4830.0,6647431105.0,1.0,2.0,0,1.0
4409,11.0,2.0,113.0,0.0,7.0,,6.0,2.0,1.0,30.0,15.0,0.0,1387.0,6647431105.0,1.0,2.0,0,1.0
4410,11.0,2.0,114.0,0.0,7.0,,1.0,2.0,1.0,53.0,8.0,0.0,1327.0,6647431105.0,1.0,2.0,0,1.0
4411,11.0,2.0,115.0,0.0,2.0,0.0,,1.0,1.0,87.0,13.0,,1452.0,6647431105.0,1.0,2.0,0,1.0
4412,11.0,2.0,116.0,0.0,,2.0,4.0,2.0,0.0,16.0,15.0,0.0,2615.0,6647431105.0,1.0,2.0,0,1.0
4413,11.0,2.0,117.0,0.0,,6.0,9.0,1.0,1.0,31.0,5.0,0.0,1285.0,6647431105.0,1.0,2.0,0,1.0
4414,11.0,2.0,118.0,0.0,8.0,0.0,,1.0,1.0,89.0,44.0,0.0,1042.0,6647431105.0,1.0,2.0,0,1.0
4415,11.0,2.0,119.0,0.0,5.0,9.0,,0.0,1.0,59.0,14.0,0.0,2445.0,6647431105.0,1.0,2.0,0,1.0
4416,11.0,2.0,120.0,0.0,3.0,,5.0,0.0,1.0,90.0,47.0,0.0,1333.0,6647431105.0,1.0,2.0,0,1.0
4417,11.0,2.0,121.0,0.0,4.0,,7.0,0.0,0.0,16.0,7.0,,1521.0,6647431105.0,1.0,2.0,0,1.0
4418,11.0,2.0,122.0,0.0,7.0,,3.0,2.0,1.0,85.0,20.0,0.0,1180.0,6647431105.0,1.0,2.0,0,1.0
4419,11.0,2.0,123.0,0.0,1.0,,9.0,0.0,1.0,57.0,15.0,0.0,1824.0,6647431105.0,1.0,2.0,0,1.0
4420,11.0,2.0,124.0,0.0,4.0,,6.0,2.0,1.0,28.0,12.0,,1588.0,6647431105.0,1.0,2.0,0,1.0
4421,11.0,2.0,125.0,0.0,,4.0,2.0,1.0,0.0,17.0,14.0,,1507.0,6647431105.0,1.0,2.0,0,1.0
4422,11.0,2.0,126.0,0.0,,0.0,2.0,1.0,1.0,84.0,11.0,0.0,860.0,6647431105.0,1.0,2.0,0,1.0
4423,11.0,2.0,127.0,0.0,2.0,6.0,,1.0,1.0,28.0,9.0,,1301.0,6647431105.0,1.0,2.0,0,1.0
4424,11.0,2.0,128.0,0.0,0.0,6.0,,0.0,1.0,90.0,36.0,,3748.0,6647431105.0,1.0,2.0,0,1.0
4425,11.0,2.0,129.0,0.0,,8.0,9.0,1.0,1.0,47.0,17.0,,1356.0,6647431105.0,1.0,2.0,0,1.0
4426,11.0,2.0,130.0,0.0,4.0,,7.0,0.0,0.0,11.0,14.0,0.0,5366.0,6647431105.0,1.0,2.0,0,1.0
4427,11.0,2.0,131.0,0.0,8.0,,0.0,2.0,1.0,85.0,52.0,0.0,1815.0,6647431105.0,1.0,2.0,0,1.0
4428,11.0,2.0,132.0,0.0,,8.0,3.0,2.0,1.0,86.0,54.0,,1411.0,6647431105.0,1.0,2.0,0,1.0
4429,11.0,2.0,133.0,0.0,7.0,1.0,,1.0,1.0,52.0,16.0,0.0,1196.0,6647431105.0,1.0,2.0,0,1.0
4430,11.0,2.0,134.0,0.0,4.0,,6.0,2.0,1.0,27.0,20.0,0.0,1489.0,6647431105.0,1.0,2.0,0,1.0
4431,11.0,2.0,135.0,0.0,1.0,,3.0,2.0,1.0,82.0,47.0,0.0,1172.0,6647431105.0,1.0,2.0,0,1.0
